name,type,status,latitude,longitude,address,country,zip,timeZone
"BLR82a","Delivery Station","Active","13.02635","77.63021","Site No. 5 & 5/1, Property No 225/2, 3rd Block, Bengaluru, Karnataka","India","560043","Asia/Kolkata (UTC:+05:30)"
"BLR85","Sort Center","Active","13.19915","77.7051","Kempegowda International Airport, Bangalore, Karnataka","India","560300","Asia/Kolkata (UTC:+05:30)"
"BLR85-R","Sort Center","Active","13.19891","77.70689","AISATS, BLR Logistics Park, Kempegowda International Airport, Devanahalli, Bangalore, Karnataka","India","534320","Asia/Kolkata (UTC:+05:30)"
"BLR91","Delivery Station","Active","12.95593","77.66239","Sy No. 3/4, 52/1A2 to 52/1A5, Konena Agrahara Village, Bangalore, Karnataka","India","560037","Asia/Kolkata (UTC:+05:30)"
"BLR93","Delivery Station","Active","13.00126","77.61828","Medahalli Village, Bidarahalli Hobli, Bangalore, Karnataka","India","","Asia/Kolkata (UTC:+05:30)"
"BLR96","Sort Center","Active","12.96125","77.82058","Obalapura Village, Bangalore, Karnataka","India","560067","Asia/Kolkata (UTC:+05:30)"
"BLT01","Delivery Station","Active","12.99291","77.74659","Plot No. 24/24, Kadugodi Plantation and Industrial Area, Kadugodi, Bengaluru, Karnataka","India","560067","Asia/Kolkata (UTC:+05:30)"
"BLT02","Delivery Station","Active","12.84755","77.67778","Sy No. 42(P), Konappana Agrahara Village, Begur Hobli, Bangalore, Karnataka","India","560100","Asia/Kolkata (UTC:+05:30)"
"BLT3","Delivery Station","Active","12.97695","77.70562","38B and 38B1 of Doddanekundi 1st phase, Industrial area, 48 of Doddanekundi village, KR puram hobli,, Bangalore, Karnataka","India","560048","Asia/Kolkata (UTC:+05:30)"
"BLT4","Delivery Station","Active","12.88661","77.55423","55/1(P), 55/2(P), 55/3A(P), 55/4B(P) Doddakallasandra Village, Bangalore, Karnataka","India","","Asia/Kolkata (UTC:+05:30)"
"BLU93","Delivery Station","Active","12.88283","77.67638","Sy no.91/8 Rayasandra Village Near meenakshi layout - Phase 2, Bengaluru, Karnataka","India","560099","Asia/Kolkata (UTC:+05:30)"
"BLV1","IXD","Active","38.7511","-90.0633","5112 Illinois 111, Granite City, IL","United States","62040","America/Chicago (UTC:-05:00)"
"BLV2","Returns","Active","38.72506","-90.31996","8850 Springdale Ave, Berkeley, MO","United States","63134","America/Chicago (UTC:-05:00)"
"BLX1","Fulfillment Center","Active","12.99223","77.88181","SY no. 43, 44, 45. 46 of Madanahatti Venkatapura Village,, Kolar, Karnataka","India","563160","Asia/Kolkata (UTC:+05:30)"
"BNA2","Traditional Non-Sort","Active","36.11845","-86.41005","500 Duke Drive, Lebanon, TN","United States","37090","America/Chicago (UTC:-05:00)"
"BNA3","Traditional Sortable","Active","35.77765","-86.36367","2020 Joe B Jackson Parkway, Murfreesboro, TN","United States","37127","America/Chicago (UTC:-05:00)"
"BNA5","Sort Center","Active","36.13033","-86.6921","50 Airways Boulevard, Nashville, TN","United States","37217","America/Chicago (UTC:-05:00)"
"BNA6","IXD","Active","36.60553","-87.25061","3875 Guthrie Highway, Clarksville, TN","United States","37040","America/Chicago (UTC:-05:00)"
"BNA7","Sort Center","Active","36.18108","-86.47712","23 Athlete's Way, Mt. Juliet, TN","United States","37122","America/Chicago (UTC:-05:00)"
"BNA8","Sort Center","Active","36.03665","-86.39798","120 Darrell Waltrip Dr, Lebanon, TN","United States","37090","America/Chicago (UTC:-05:00)"
"BNE1","Supplemental FC","Active","-27.42751","153.15368","42-62 Export St, Lytton, QLD","Australia","4178","Australia/Brisbane (UTC:+10:00)"
"BOI2","AR Sortable","Active","43.60346","-116.49864","5295 E. Franklin Road, Nampa, ID","United States","83687","America/Boise (UTC:-06:00)"
"BOI5","Sort Center","Active","43.51512","-116.15601","2201 East Freight St., Boise, ID","United States","83716","America/Boise (UTC:-06:00)"
"BOM4","Fulfillment Center","Active","19.32898","73.16104","No. 4-10, Renaissance Industrial Smart City, Vashere Village, Thane, Maharashtra","India","421302","Asia/Kolkata (UTC:+05:30)"
"BOM40","Sort Center","Active","19.11546","72.8578","Mehta Estate, Andheri Kurla Road, Andheri East, Mumbai, Maharashtra","India","400093","Asia/Kolkata (UTC:+05:30)"
"BOM41","Delivery Station","Active","19.07559","72.87745","Ram Tekdi Tokershi Jivraj Cross Road, Mumbai, Maharashtra","India","400015","Asia/Kolkata (UTC:+05:30)"
"BOM46","Delivery Station","Active","19.20618","72.82447","Plot No 65, ABCD, Government Industrial Estate, Charkop, Kandivali West, Mumbai, Maharashtra","India","400067","Asia/Kolkata (UTC:+05:30)"
"BOM47","Delivery Station","Active","19.2205","73.11681","Plot No. B1, Phase 1, MIDC, Mumbai, Maharashtra","India","421203","Asia/Kolkata (UTC:+05:30)"
"BOM48","Delivery Station","Active","19.1093","72.86746","Mohatta Bhavan, Off. Dr. E. Moses Road, Worli, Mumbai, Maharashtra","India","400018","Asia/Kolkata (UTC:+05:30)"
"BOM5","Fulfillment Center","Active","19.33296","73.16261","Renaissance Industrial Smart City, Bhiwandi, Maharashtra","India","421302","Asia/Kolkata (UTC:+05:30)"
"BOM7","Fulfillment Center","Active","19.35297","73.13988","Sruvey #33/1A2,33/1B,33/2A,33/2B,39/2,39/3,38/2,38/4,38/5,39/1,39/2A,39/2B,39/7,39/3,38/4,, Bhiwandi, Maharashtra","India","421302","Asia/Kolkata (UTC:+05:30)"
"BOM83","Delivery Station","Active","19.18606","72.84055","3 Mehta Estate, Andheri Kurla Road, Mumbai, Maharashtra","India","400093","Asia/Kolkata (UTC:+05:30)"
"BOM85","Delivery Station","Active","19.17197","72.84842","No. 989A, Gaiwadi Industrial Estate, Off S.V Road, Mumbai, Maharashtra","India","400062","Asia/Kolkata (UTC:+05:30)"
"BOM87","Delivery Station","Active","19.21579","72.97521","Survey Nos. 136/137/353 in Majiwada Village, Thane, Maharashtra","India","400601","Asia/Kolkata (UTC:+05:30)"
"BOM90","Sort Center","Active","19.31724","73.08846","Village - Pogaon Tal. District Thane, Bhiwandi, Maharashtra","India","421308","Asia/Kolkata (UTC:+05:30)"
"BOM92","Delivery Station","Active","19.07289","72.86971","175, Vidyanagri Marg, Santacruz East Mumbai, Mumbai, Maharashtra","India","400098","Asia/Kolkata (UTC:+05:30)"
"BOS12","Subsidiary","Active","42.5555","-71.13215","300 Riverpark Drive, North Reading, MA","United States","01846","America/New_York (UTC:-04:00)"
"BOS3","AR Sortable","Active","42.73072","-71.11789","1450 Osgood St., North Andover, MA","United States","01845","America/New_York (UTC:-04:00)"
"BOS34","Office","Active","42.73099","-71.11644","250 Royall St, Canton, MA","United States","02021","America/New_York (UTC:-04:00)"
"BOS4","Sort Center","Idle","42.12703","-71.51256","1 National Street, Milford, MA","United States","01757","America/New_York (UTC:-04:00)"
"BOS5","Sort Center","Active","42.14895","-71.06184","1000 Technology Drive, Stoughton, MA","United States","02072","America/New_York (UTC:-04:00)"
"BOS6","Traditional Sortable","Active","42.39361","-71.05395","201 Beacham Street, Everett, MA","United States","02149","America/New_York (UTC:-04:00)"
"BOS7","Traditional Non-Sort","Active","41.76179","-71.09993","1180 Innovation Way, Fall River, MA","United States","02720","America/New_York (UTC:-04:00)"
"BOS8","Lockers +","Active","42.35062","-71.11424","870 Commonwealth Avenue, Brookline, MA","United States","02215","America/New_York (UTC:-04:00)"
"BOT2","Delivery Station","Active","19.16705","72.94327","Off P. K. Road, MUMBAI, Maharashtra","India","400080","Asia/Kolkata (UTC:+05:30)"
"BOT3","Delivery Station","Active","19.0503","73.02664","Plot No. D -131/132, MIDC, Shirawane, Post.  Nerul, Navi Mumbai, Maharashtra","India","400706","Asia/Kolkata (UTC:+05:30)"
"BRE1","AR Sortable","Active","53.01731","9.06046","Folio 2734, Parcel no. 284/8 and no. 298/13, Achim","Germany","","Europe/Berlin (UTC:+02:00)"
"BRE2","Office","Active","53.14206","8.22066","BleicherstraÃe 11, Oldenburg","Germany","26122","Europe/Berlin (UTC:+02:00)"
"BRE2_WFS","Office","Active","53.14206","8.22066","BleicherstraÃe 11, Oldenburg","Germany","26122","Europe/Berlin (UTC:+02:00)"
"BRE4","AR Sortable","Active","53.01731","9.06046","Folio 2734, Parcel no. 284/8 and no. 298/13, Achim","Germany","","Europe/Berlin (UTC:+02:00)"
"BRQ2","AR Sortable","Active","49.33968","17.30722","Padlych hrdinu 1511, Kojetin","Czech Republic","752 01","Europe/Prague (UTC:+02:00)"
"BRS1","AR Sortable","Active","51.54163","-2.64128","Unit 4, Central Park, Bristol","United Kingdom","BS35 4DJ","Europe/London (UTC:+01:00)"
"BRS2","AR Sortable","Active","51.57662","-1.71635","Unit 2, Swindon","United Kingdom","SN3 4RS","Europe/London (UTC:+01:00)"
"BRU40","Delivery Station","Active","13.10671","77.57555","No. 41A, 1st Main Road, A Sector, KHB Colony, RWF West Colony, Yelahanka New Town, Bangalore, Karnataka","India","560064","Asia/Kolkata (UTC:+05:30)"
"BRU91","Delivery Station","Active","12.92428","77.49833","Kengeri hobli, Bengaluru South Taluka, Bangalore, Karnataka","India","560059","Asia/Kolkata (UTC:+05:30)"
"BRU92","Delivery Station","Active","12.89493","77.63517","Sy.no 50. of Hongasandra Village, Bangalore, Karnataka","India","","Asia/Kolkata (UTC:+05:30)"
"BSB1","Mixed","Active","-16.04747","-47.99565","DF 290, km 1,2, Brasilia, DF","Brazil","","America/Sao_Paulo (UTC:-03:00)"
"BTR1","AR Sortable","Active","30.45796","-91.09284","9001 Cortana Place, Baton Rouge, LA","United States","70815","America/Chicago (UTC:-05:00)"
"BTR9","Sort Center","Active","30.45149","-91.25141","3191 Webster Lane, Port Allen, LA","United States","70767","America/Chicago (UTC:-05:00)"
"BTS2","Returns","Active","48.27759","17.71039","AmazonskÃ¡ 4753/1, Sered, TrnavskÃ½ kraj","Slovakia","92601","Europe/Bratislava (UTC:+02:00)"
"BUF33","Office","Active","42.8896","-78.85614","490 Broadway St, Buffalo, NY","United States","14204","America/New_York (UTC:-04:00)"
"BUF5","Sort Center","Active","42.92133","-78.62465","4201 Walden Avenue, Lancaster, NY","United States","14086","America/New_York (UTC:-04:00)"
"BUF9","Returns","Active","42.92133","-78.62465","4201 Walden Avenue, Lancaster, NY","United States","14086","America/New_York (UTC:-04:00)"
"BUR2","Lockers +","Active","34.06321","-118.44558","923-925 Westwood Blvd, Los Angeles, CA","United States","90024","America/Los_Angeles (UTC:-07:00)"
"BUR33","Office","Active","34.24101","-118.60469","9410 Topanga Canyon Blvd, Chatsworth, CA","United States","91311","America/Los_Angeles (UTC:-07:00)"
"BUR7","Returns","Active","34.02127","-117.52883","11200 Iberia Street, Jurupa Valley, CA","United States","91752","America/Los_Angeles (UTC:-07:00)"
"BVA1","Traditional Non-Sort","Active","49.85627","2.40041","Jules Verne Business Park, Boves","France","80440","Europe/Paris (UTC:+02:00)"
"BWI1","HazMat","Active","38.98595","-77.43986","45121 Global Plaza, Sterling, VA","United States","20166","America/New_York (UTC:-04:00)"
"BWI2","AR Sortable","Active","39.26755","-76.5481","2010 Broening Highway, Baltimore, MD","United States","21224-6025","America/New_York (UTC:-04:00)"
"BWI33","Office","Active","34.24097","-118.6047","5022 Campbell Blvd, Nottingham, MD","United States","21236","America/Los_Angeles (UTC:-07:00)"
"BWI4","Traditional Non-Sort","Active","39.28953","-78.07862","165 Business Blvd, ClearBrook, VA","United States","22624","America/New_York (UTC:-04:00)"
"BWI5","Sort Center","Active","39.27043","-76.54814","5501 Holabird Avenue, Baltimore City, MD","United States","21224","America/New_York (UTC:-04:00)"
"BWI6","AFO","Active","38.79862","-77.16955","5617 Industrial Drive, Springfield, VA","United States","22151","America/New_York (UTC:-04:00)"
"BWU1","Supplemental FC","Active","-33.9399","150.93564","7 - 21 Centenary Avenue, Moorebank, NSW","Australia","2170","Australia/Sydney (UTC:+10:00)"
"BWU2","AR Sortable","Active","-33.82854","150.80207","2-18 Aldington Road, Kemps Creek, NSW","Australia","2178","Australia/Sydney (UTC:+10:00)"
"BWU3","Supplemental FC","Active","-33.9399","150.93564","7 - 21 Centenary Avenue, Moorebank, NSW","Australia","2170","Australia/Sydney (UTC:+10:00)"
"BWU6","Non-Sort","Active","-33.83249","150.82311","Lot 206, 5 Johnston Crescent, Horsley Park, NSW","Australia","2175","Australia/Sydney (UTC:+10:00)"
"CAE1","Traditional Sortable","Active","33.91052","-81.04993","4400 12th Street Extension, West Columbia, SC","United States","29172","America/New_York (UTC:-04:00)"
"CAE3","Make on Demand","Active","33.89562","-81.04274","222 Old Wire Road, West Columbia, SC","United States","29712","America/New_York (UTC:-04:00)"
"CAI5","Sort Center","Active","30.20877","31.75859","East Robeiky Road, Cairo","Egypt","","Africa/Cairo (UTC:+03:00)"
"CAI6","Traditional Sortable","Active","30.22772","31.71955","Plot No. 2, Zizinya District, Tenth of Ramadan City, Ismailia Road, Cairo","Egypt","7067005","Africa/Cairo (UTC:+03:00)"
"CAK1","Lockers +","Active","41.07265","-81.51279","290 East Exchange Street, Akron, OH","United States","44304","America/New_York (UTC:-04:00)"
"CAK4","Sort Center","Active","41.41067","-81.62773","5585 Canal Rd, Village of Valley View, OH","United States","44125","America/New_York (UTC:-04:00)"
"CAZ5","Sort Center","Active","34.43025","-117.40738","Phelan Rd, Hesperia, CA","United States","","America/Los_Angeles (UTC:-07:00)"
"CCT1","Delivery Station","Active","22.61928","88.45695","126-1111 PLOT # IIE/15, Street # 1111 MAR and Street # 777, Kolkata, West Bengal","India","700156","Asia/Kolkata (UTC:+05:30)"
"CCU2","Fulfillment Center","Active","22.82847","88.31178","Box 2, Village - Bighati, P.O - Bighati,, Hooghly, WB","India","712124","Asia/Kolkata (UTC:+05:30)"
"CCU2b","Fulfillment Center","Active","22.82847","88.31178","Box 2, Village - Bighati, P.O - Bighati,, Hooghly, West Bengal","India","712124","Asia/Kolkata (UTC:+05:30)"
"CDG1","AR Sortable","Active","48.59819","2.31781","20 Avenue du Centre d'Essais en Vol 91220, BrÃ©tigny-sur-Orge","France","91220","Europe/Paris (UTC:+02:00)"
"CDG7","IXD","Active","49.20886","2.6204","1 avenue Alain Boucher, Senlis","France","60300","Europe/Paris (UTC:+02:00)"
"CDG8","Sort Center","Active","49.02211","2.18504","Ãle-de-France, Beauchamp","France","95250","Europe/Paris (UTC:+02:00)"
"CDW5","Sort Center","Active","40.56396","-74.22087","380 Middlesex Avenue, Carteret, NJ","United States","07008","America/New_York (UTC:-04:00)"
"CFL1","Lockers +","Active","28.60752","-81.19642","East Plaza Drive, Orlando, FL","United States","32816","America/New_York (UTC:-04:00)"
"CGH3","Warehouse","Active","-23.34642","-46.83554","Via de Acesso Norte Km 38, Cajamar, SP","Brazil","07789-100","America/Sao_Paulo (UTC:-03:00)"
"CGH7","Sort Center","Active","-23.33644","-46.85033","Avenida Dr Antonio Joao Abdalla No. 260, Cajamar, SP","Brazil","07750-000","America/Sao_Paulo (UTC:-03:00)"
"CGN1","Traditional Sortable","Active","50.34769","7.48699","Amazonstrasse 1, Kobern-Gondorf","Germany","56330","Europe/Berlin (UTC:+02:00)"
"CHA1","Returns","Active","35.06847","-85.14077","7200 Discovery Drive, Chattanooga, TN","United States","37421","America/New_York (UTC:-04:00)"
"CHA2","Traditional Non-Sort","Active","35.28306","-84.81294","225 Infinity Drive NW, Charleston, TN","United States","37310","America/New_York (UTC:-04:00)"
"CHI1","Lockers +","Active","41.87196","-87.64759","750 South Halsted Street, Chicago, IL","United States","60607","America/Chicago (UTC:-05:00)"
"CHI2","Lockers +","Active","41.88605","-87.63193","200 N Clark St, Chicago, IL","United States","60601","America/Chicago (UTC:-05:00)"
"CHI3","Lockers +","Active","41.93195","-87.64495","2720 North Clark Street, Chicago, IL","United States","60614-1503","America/Chicago (UTC:-05:00)"
"CHO1","Traditional Non-Sort","Active","38.08006","-78.99932","32 Trader Rd, Fishersville, VA","United States","22939","America/New_York (UTC:-04:00)"
"CIN1","Lockers +","Active","39.12798","-84.51703","241 Calhoun Street, Cincinnati, OH","United States","45219","America/New_York (UTC:-04:00)"
"CJB1","Fulfillment Center","Active","10.92339","77.054","No. 153/1, 153/2, 226/2.229/2.230/2, Coimbatore, Tamil Nadu","India","641201","Asia/Kolkata (UTC:+05:30)"
"CLE1","Lockers +","Active","41.50138","-81.67617","2020 Euclid Avenue, Cleveland, OH","United States","44115","America/New_York (UTC:-04:00)"
"CLE2","AR Sortable","Active","41.43303","-81.53205","21500 Emery Road, North Randall, OH","United States","44128","America/New_York (UTC:-04:00)"
"CLE3","AR Sortable","Active","41.5943","-81.50705","1155 Babbitt Road, Euclid, OH","United States","44123","America/New_York (UTC:-04:00)"
"CLE5","Sort Center","Active","41.30527","-81.46583","Cornerstone Building #2, Twinsburg, OH","United States","44087","America/New_York (UTC:-04:00)"
"CLT2","IXD","Active","35.24521","-80.99656","10240 Old Dowd Road, Charlotte, NC","United States","28214","America/New_York (UTC:-04:00)"
"CLT3","Traditional Non-Sort","Active","35.44038","-80.68604","6500 Davidson Hwy, Concord, NC","United States","28027","America/New_York (UTC:-04:00)"
"CLT4","AR Sortable","Active","35.2439","-80.96491","8000 Tuckaseegee Road, Charlotte, NC","United States","28214","America/New_York (UTC:-04:00)"
"CLT5","Sort Center","Active","35.38966","-80.71611","7040 Northwinds Drive NW, Concord, NC","United States","28027","America/New_York (UTC:-04:00)"
"CLT6","AMXL","Active","35.10263","-80.91434","12220 Carolina Logistics Dr, Pineville, NC","United States","28134","America/New_York (UTC:-04:00)"
"CLT9","Sort Center","Active","35.26282","-80.98261","3620 Reeves Ridge Drive, Charlotte, NC","United States","28214","America/New_York (UTC:-04:00)"
"CMH1","AR Sortable","Active","39.9535","-82.71202","11999 National Road SW, Etna, OH","United States","43062","America/New_York (UTC:-04:00)"
"CMH2","Traditional Non-Sort","Active","39.84622","-82.93099","6050 Gateway Court, Obetz, OH","United States","43207","America/New_York (UTC:-04:00)"
"CMH3","Traditional Non-Sort","Active","39.4282","-84.3309","700 Gateway Blvd, Monroe, OH","United States","45050","America/New_York (UTC:-04:00)"
"CMH4","AR Sortable","Active","39.94374","-83.31764","1550 West Main Street, West Jefferson, OH","United States","43162","America/New_York (UTC:-04:00)"
"CMH5","Sort Center","Active","39.95144","-83.31787","6400 State Rt. 29, West Jefferson, OH","United States","43162","America/New_York (UTC:-04:00)"
"CMH7","HazMat","Active","40.06797","-82.7588","1245 Beech Road SW, New Albany, OH","United States","43054","America/New_York (UTC:-04:00)"
"CNC1","Storage and Distribution Centers (SDC)","Idle","43.73077","-79.65727","3389 Steeles Avenue East, Brampton, ON","Canada","L6T 5W6","America/Toronto (UTC:-04:00)"
"CNF1","Mixed","Active","-19.94664","-44.14507","Avenida Marco Tulio Issac, N., Betim, MG","Brazil","","America/Sao_Paulo (UTC:-03:00)"
"CNO5","Sort Center","Active","33.98231","-117.61707","8601 Merrill Avenue, Chino, CA","United States","91710","America/Los_Angeles (UTC:-07:00)"
"CNO8","Storage and Distribution Centers (SDC)","Active","34.36371","-118.51725","21590 Needham Ranch Pkwy, Santa Clarita, CA","United States","91321","America/Los_Angeles (UTC:-07:00)"
"COK41","Delivery Station","Active","9.98425","76.27412","Survey number 103/1, No. 65/3999 Veluthamana, Kaloor, Kochi, Kerala","India","682017","Asia/Kolkata (UTC:+05:30)"
"COS5","Sort Center","Active","38.76856","-104.70567","4333 Integration Loop, Colorado Springs, CO","United States","80916","America/Denver (UTC:-06:00)"
"CRG1","Returns","Active","30.27027","-81.88963","13450 Waterworks St, Jacksonville, FL","United States","32221","America/New_York (UTC:-04:00)"
"CSD1","Lockers +","Active","32.87255","-117.24166","9165 Scholars Dr S, La Jolla, CA","United States","92093","America/Los_Angeles (UTC:-07:00)"
"CSG1","Apparel","Active","33.31272","-84.78182","280 Bridgeport Parkway, Moreland, GA","United States","30259","America/New_York (UTC:-04:00)"
"CTW1","Hub","Active","35.72043","139.44271","3-54-14, Wakabacho, Tachikawa, Tokyo","Japan","190-0001","Asia/Tokyo (UTC:+09:00)"
"CVG19","Office","Active","39.0417","-84.66258","77 Comair Boulevard, Burlington, KY","United States","41018","America/New_York (UTC:-04:00)"
"CVG2","Returns","Active","39.0872","-84.72582","1600 Worldwide Blvd, Hebron, KY","United States","41048","America/New_York (UTC:-04:00)"
"CVG47","Amazon Transportation Hubs (ATHs)","Active","38.7946","-106.53484","Litton Lane, Hebron, KY","United States","41048","America/Denver (UTC:-06:00)"
"CVG5","Sort Center","Active","39.0746","-84.71831","2285 Litton Lane, Hebron, KY","United States","41048","America/New_York (UTC:-04:00)"
"CVG7","Pantry","Active","39.0746","-84.71831","2285 Litton Lane, Hebron, KY","United States","41048","America/New_York (UTC:-04:00)"
"CVG9","Sort Center","Active","39.07591","-84.72088","2305 Litton Lane, Hebron, KY","United States","41048","America/New_York (UTC:-04:00)"
"CWL1","Mixed","Active","51.6247","-3.86463","Jersey Marine, Crymlyn Burrows, Swansea","United Kingdom","SA1 8QX","Europe/London (UTC:+01:00)"
"DAB1","Delivery Station","Active","57.07922","-2.11731","Plots 1 and 3 Cairnrobin Industrial Park, Aberdeen","United Kingdom","AB12 4LP","Europe/London (UTC:+01:00)"
"DAB2","AR Sortable","Idle","29.16969","-81.06748","2519 Bellevue Ave, Daytona Beach, FL","United States","32114","America/New_York (UTC:-04:00)"
"DAB4","Delivery Station","Active","42.93327","-74.2377","1785 State Highway 5S, Amsterdam, NY","United States","12010","America/New_York (UTC:-04:00)"
"DAB5","Delivery Station","Active","40.67334","-74.0148","280 Richards Street, Brooklyn, NY","United States","11231","America/New_York (UTC:-04:00)"
"DAB8","Delivery Station","Active","40.84713","-72.87451","100 Precision Drive, Shirley, NY","United States","11967","America/New_York (UTC:-04:00)"
"DAC2","Delivery Station","Active","43.32586","-0.30768","Rue de l'Ayguelongue, Morlaas","France","64160","Europe/Paris (UTC:+02:00)"
"DAD6","Delivery Station","Active","24.33475","54.50869","ICAD 1-PLOT 144B5, ABU DHABI","United Arab Emirates","","Asia/Dubai (UTC:+04:00)"
"DAE1","Delivery Station","Active","40.68043","-75.35742","2595 Brodhead Road, Bethlehem, PA","United States","18020","America/New_York (UTC:-04:00)"
"DAE3","Delivery Station","Active","40.95202","-76.03939","2150 North Park Drive, Hazle Township, PA","United States","18202","America/New_York (UTC:-04:00)"
"DAE7","Delivery Station","Active","40.3786","-79.83198","833 E Pittsburgh McKeesport Rd, North Versailles, PA","United States","15137","America/New_York (UTC:-04:00)"
"DAE8","Delivery Station","Idle","40.14514","-75.31514","53-55 Germantown Pike, East Norriton, PA","United States","19401","America/New_York (UTC:-04:00)"
"DAH1","Delivery Station","Active","52.20227","11.65378","Stegelitzer Strasse 10a, Magdeburg","Germany","39126","Europe/Berlin (UTC:+02:00)"
"DAH2","Delivery Station","Idle","51.47177","11.81963","Am Gewerbepark II 14, Teutschenthal","Germany","06179","Europe/Berlin (UTC:+02:00)"
"DAI1","Delivery Station","Active","35.09773","136.92202","1-57-2 Higashi Matabee-cho, Minami-ku, Nagoya, Aichi","Japan","457-0833","Asia/Tokyo (UTC:+09:00)"
"DAI2","Delivery Station","Active","35.14633","136.84366","2-27 Yanagidacho, Nakagawa-ku, Nagoya, Aichi","Japan","454-0907","Asia/Tokyo (UTC:+09:00)"
"DAI3","Delivery Station","Active","29.98314","31.36046","Plot No. 33, Al Marwaha Division, Cairo","Egypt","","Africa/Cairo (UTC:+03:00)"
"DAI4","Delivery Station","Active","29.98281","31.36031","33 Al Marwaha Division, Nasr","Egypt","","Africa/Cairo (UTC:+03:00)"
"DAK1","Delivery Station","Active","18.25395","42.64994","HETHAN DISTRICY, ABHA","Saudi Arabia","","Asia/Riyadh (UTC:+03:00)"
"DAL2","Apparel","Active","32.86577","-97.02931","2601 South Airfield Drive, Dallas, TX","United States","75261","America/Chicago (UTC:-05:00)"
"DAL3","AR Sortable","Active","32.75576","-96.90454","1301 Chalk Hill Road, Dallas, TX","United States","75212","America/Chicago (UTC:-05:00)"
"DAL6","AFO","Active","32.8284","-97.35461","4601 Gold Spike Drive, Fort Worth, TX","United States","76106","America/Chicago (UTC:-05:00)"
"DAL9","Sort Center","Active","32.62185","-96.67366","1400 Southport Parkway, Wilmer, TX","United States","75172","America/Chicago (UTC:-05:00)"
"DAM1","Delivery Station","Active","-3.00186","-60.03199","7367 Avenida Torquato TapajÃ³s, Manaus, AM","Brazil","69041-025","America/Manaus (UTC:-04:00)"
"DAN8","Delivery Station","Active","42.7043","-74.31123","232 New York 30A, Schoharie, NY","United States","12157","America/New_York (UTC:-04:00)"
"DAO1","Delivery Station","Active","48.55271","7.73853","9 rue Livio, Strasbourg","France","67100","Europe/Paris (UTC:+02:00)"
"DAO2","Delivery Station","Active","49.16456","6.15885","116 rue de Thionville, Woippy","France","57140","Europe/Paris (UTC:+02:00)"
"DAO3","Delivery Station","Active","47.66283","7.01922","ZA de l'Aeroparc - Avenue de la Grande Piste, Fontaine","France","90150","Europe/Paris (UTC:+02:00)"
"DAP5","Delivery Station","Active","46.62131","14.36763","Werkstrasse 1, Klagenfurt","Austria","9020","Europe/Vienna (UTC:+02:00)"
"DAP8","Delivery Station","Active","46.95961","15.44431","Frikusweg 5-7, Premstaetten","Austria","8141","Europe/Vienna (UTC:+02:00)"
"DAR1","Delivery Station","Active","45.71023","4.91268","Avenue Charlie Chaplin, Saint-Priest","France","69960","Europe/Paris (UTC:+02:00)"
"DAR2","Delivery Station","Active","45.8824","6.08016","Chemin de Branchy, Annecy","France","74600","Europe/Paris (UTC:+02:00)"
"DAS1","Delivery Station","Active","43.38139","-5.75407","Pol. Industrial de Granda Parcela 3, Poligono 71740, Bloque 49ID, Siero","Spain","33199","Europe/Madrid (UTC:+02:00)"
"DAS7","Delivery Station","Active","42.50977","-70.89879","20 Colonial Road, Salem, MA","United States","01970","America/New_York (UTC:-04:00)"
"DAS8","Delivery Station","Active","42.56172","-71.13999","100-110 Fordham Road, Wilmington, MA","United States","01887","America/New_York (UTC:-04:00)"
"DAS9","Delivery Station","Active","41.96894","-70.70669","50 Prestige Way, Plymouth, MA","United States","2360","America/New_York (UTC:-04:00)"
"DAT2","Delivery Station","Idle","33.962","-84.05688","1700 Belle Meade Court, Lawrenceville, GA","United States","30043","America/New_York (UTC:-04:00)"
"DAT3","Delivery Station","Active","33.62248","-84.47975","2750 Sullivan Road, College Park, GA","United States","30337","America/New_York (UTC:-04:00)"
"DAT6","Robotics","Active","33.69581","-84.61787","7055 Campbellton Road, Atlanta, GA","United States","30331","America/New_York (UTC:-04:00)"
"DAT8","Delivery Station","Idle","34.08486","-84.72461","5663 Third Army Rd, Acworth, GA","United States","30101","America/New_York (UTC:-04:00)"
"DAT9","Delivery Station","Active","33.60128","-84.61272","5705 Campbellton Fairburn Road, Fairburn, GA","United States","30213","America/New_York (UTC:-04:00)"
"DAU1","Delivery Station","Active","30.44929","-97.70762","4616 West Howard Lane, Austin, TX","United States","78728","America/Chicago (UTC:-05:00)"
"DAU2","Delivery Station","Active","30.20662","-97.70365","7000 Metropolis Drive, Austin, TX","United States","78744","America/Chicago (UTC:-05:00)"
"DAU5","Delivery Station","Active","30.09119","-97.80421","14801 Campo Del Sol Parkway, Buda, TX","United States","78610","America/Chicago (UTC:-05:00)"
